Timestamp,Shipping Country,Product Category,Product Name,Rating,Review Content,Fulfillment Status,Order Value
2024-12-30,USA,Sports,Cycling Helmet,5,Great Cycling Helmet! Exactly as described and worth every penny.,Fulfilled,406.83
2025-05-08,Australia,Kitchen,Non-Stick Frying Pan,3,"Mediocre experience overall, the Non-Stick Frying Pan is serviceable.",Pending,200.31
2024-09-08,UK,Shoes,High Heels,5,"Fast shipping and great quality High Heels, could not be happier.",Fulfilled,214.57
2024-10-22,Canada,Electronics,Tablet Cover,3,"The Tablet Cover is just fine, delivery took longer than expected.",Fulfilled,207.38
2024-09-20,Australia,Electronics,Bluetooth Speaker,4,"The Bluetooth Speaker is stylish and comfortable, I wear it every day.",Fulfilled,182.81
2025-05-27,UK,Accessories,Backpack,2,"Received the wrong Backpack, very disappointed.",Canceled,259.95
2024-09-17,USA,Beauty,Moisturizing Cream,2,"Bad experience, the Moisturizing Cream came with missing parts.",Pending,405.49
2024-11-30,Australia,Electronics,Smartphone Case,1,The Smartphone Case is uncomfortable and poorly made.,Fulfilled,274.46
2025-03-29,UK,Electronics,Noise Cancelling Headphones,3,"The Noise Cancelling Headphones is fine for casual use, not premium quality.",Pending,94.63
2024-11-28,Australia,Shoes,Climbing Boots,4,Great Climbing Boots! Exactly as described and worth every penny.,Canceled,88.23
2025-01-03,Canada,Home,Blender,1,"Terrible quality Blender, felt like a waste of money.",Fulfilled,34.11
2025-02-07,UK,Beauty,Shampoo,4,"The Shampoo came earlier than expected, amazing service.",Pending,417.07
2025-03-13,Australia,Sports,Football,3,"The Football is decent, not too bad but nothing extraordinary.",Canceled,136.73
2025-05-17,UK,Shoes,Slip-On Loafers,4,Best purchase ever! The Slip-On Loafers is worth every cent.,Fulfilled,232.65
2025-03-05,Australia,Kitchen,Electric Mixer,1,"The Electric Mixer came damaged, packaging was horrible.",Canceled,189.44
2024-10-10,USA,Accessories,Backpack,5,Everything about this Backpack screams quality!,Pending,360.26
2024-12-06,Canada,Electronics,Noise Cancelling Headphones,4,"Highly satisfied, the Noise Cancelling Headphones works even better than advertised.",Pending,491.71
2025-03-06,UK,Kitchen,Electric Mixer,5,A premium Electric Mixer with impressive performance.,Pending,154.11
2025-07-28,Australia,Shoes,Formal Shoes,5,"Highly satisfied, the Formal Shoes works even better than advertised.",Fulfilled,240.98
2025-06-30,USA,Accessories,Wrist Watch,5,Best purchase ever! The Wrist Watch is worth every cent.,Canceled,348.77
2024-10-30,Canada,Electronics,Laptop Bag,4,A premium Laptop Bag with impressive performance.,Canceled,233.27
2025-06-09,Australia,Home,Vacuum Cleaner,1,"Worst experience ever, the Vacuum Cleaner is a scam.",Pending,87.23
2025-04-15,Canada,Kitchen,Blender Jar,5,"The Blender Jar is perfect for my needs, amazing craftsmanship.",Fulfilled,413.16
2025-01-03,Australia,Beauty,Sunscreen,1,"Very poor quality Sunscreen, broke within a week.",Canceled,315.2
2025-01-20,Australia,Beauty,Lipstick,1,"Totally not worth it, the Lipstick is a disaster.",Fulfilled,21.15
2024-11-06,UK,Shoes,Formal Shoes,2,"Terrible quality Formal Shoes, felt like a waste of money.",Pending,32.12
2024-12-13,Australia,Clothing,Bomber Jacket,3,"I feel neutral about this Bomber Jacket, nothing stands out.",Canceled,326.63
2025-05-27,Canada,Electronics,Tablet Cover,5,"The Tablet Cover came earlier than expected, amazing service.",Pending,106.16
2025-06-14,Canada,Beauty,Nail Polish,1,"Totally not worth it, the Nail Polish is a disaster.",Canceled,489.8
2025-05-26,Canada,Sports,Cycling Helmet,3,"It's okay, the Cycling Helmet does the job but quality could be better.",Fulfilled,395.16
2025-02-01,Australia,Shoes,High Heels,4,"Excellent purchase, the High Heels feels premium and durable.",Canceled,29.74
2024-12-18,USA,Beauty,Perfume,5,Everything about this Perfume screams quality!,Fulfilled,342.11
2025-06-29,UK,Beauty,Beard Trimmer,3,"It's okay, the Beard Trimmer does the job but quality could be better.",Canceled,271.97
2025-04-23,Australia,Home,Microwave Oven,5,"The Microwave Oven arrived on time and works perfectly, highly recommend.",Fulfilled,303.05
2024-09-06,USA,Shoes,Sneakers,5,"The Sneakers came earlier than expected, amazing service.",Canceled,43.03
2024-11-15,UK,Shoes,Running Shoes,1,"Waste of money, don't buy this Running Shoes.",Canceled,215.27
2024-08-11,Canada,Accessories,Wallet,2,Customer service ignored my complaint about the Wallet.,Canceled,199.78
2025-05-13,UK,Kitchen,Non-Stick Frying Pan,4,"Fast shipping and great quality Non-Stick Frying Pan, could not be happier.",Pending,350.42
2024-08-19,Australia,Beauty,Perfume,3,"Neutral experience, the Perfume performs as advertised but lacks premium feel.",Fulfilled,255.9
2024-12-29,Australia,Sports,Dumbbells,2,The Dumbbells feels cheap and unreliable.,Fulfilled,252.8
2025-01-07,Australia,Clothing,Wool Sweater,2,"Bad experience, the Wool Sweater came with missing parts.",Pending,116.07
2024-09-19,Australia,Accessories,Wallet,2,"Waste of money, don't buy this Wallet.",Fulfilled,336.53
2025-07-24,Canada,Clothing,Denim Jeans,2,Customer service ignored my complaint about the Denim Jeans.,Fulfilled,388.6
2024-10-11,Australia,Shoes,Running Shoes,2,"The Running Shoes broke within days, horrible quality.",Fulfilled,496.19
2024-09-10,USA,Clothing,Chinos,1,"The Chinos stopped working after just one use, very frustrating.",Canceled,433.82
2025-07-15,UK,Electronics,Noise Cancelling Headphones,5,"Fast shipping and great quality Noise Cancelling Headphones, could not be happier.",Pending,288.91
2024-08-30,Australia,Accessories,Wallet,4,"The Wallet is stylish and comfortable, I wear it every day.",Pending,109.85
2024-09-14,Australia,Kitchen,Measuring Cup Set,1,The Measuring Cup Set feels cheap and unreliable.,Canceled,155.86
2025-05-14,Australia,Electronics,Tablet Cover,4,"The Tablet Cover exceeded my expectations, will definitely buy again!",Canceled,495.32
2025-03-09,Canada,Accessories,Umbrella,1,"The Umbrella is flimsy and uncomfortable, regret buying it.",Pending,205.64
2025-05-22,Australia,Clothing,Sports Shorts,1,"Very poor quality Sports Shorts, broke within a week.",Canceled,161.06
2024-12-30,Australia,Accessories,Wrist Watch,5,Great Wrist Watch! Exactly as described and worth every penny.,Fulfilled,158.53
2024-08-26,UK,Accessories,Silk Scarf,5,The Silk Scarf looks amazing and is really sturdy.,Fulfilled,316.55
2025-02-15,UK,Shoes,Sandals,5,The Sandals looks amazing and is really sturdy.,Fulfilled,156.42
2024-08-03,UK,Home,Electric Kettle,5,The Electric Kettle looks amazing and is really sturdy.,Pending,320.45
2025-03-18,UK,Beauty,Beard Trimmer,5,"Fast shipping and great quality Beard Trimmer, could not be happier.",Fulfilled,105.1
2024-11-29,USA,Clothing,Bomber Jacket,1,The Bomber Jacket is overpriced for such cheap material.,Fulfilled,222.44
2024-10-02,Canada,Home,Blender,1,"Bad experience, the Blender came with missing parts.",Fulfilled,159.96
2024-08-07,Australia,Beauty,Nail Polish,5,A premium Nail Polish with impressive performance.,Fulfilled,64.12
2025-06-01,UK,Sports,Basketball,5,"Amazing Basketball, customer support was also top-notch.",Pending,164.45
2024-11-21,Australia,Beauty,Nail Polish,5,"Very happy with the Nail Polish, fits perfectly and great value for money.",Pending,216.79
2025-07-28,Canada,Beauty,Sunscreen,1,The Sunscreen arrived late and was not as described.,Pending,28.55
2024-12-05,UK,Shoes,Sandals,2,"The Sandals broke within days, horrible quality.",Canceled,355.67
2024-08-14,UK,Beauty,Foundation,3,The Foundation is fine but not worth the price in my opinion.,Pending,485.58
2025-06-01,USA,Sports,Basketball,4,Best purchase ever! The Basketball is worth every cent.,Fulfilled,478.64
2025-07-22,UK,Shoes,High Heels,4,"Very happy with the High Heels, fits perfectly and great value for money.",Canceled,372.4
2024-12-06,UK,Electronics,Gaming Mouse,4,"Amazing Gaming Mouse, customer support was also top-notch.",Canceled,485.25
2024-11-09,USA,Sports,Yoga Mat,1,"Very poor quality Yoga Mat, broke within a week.",Pending,161.19
2025-05-14,Canada,Shoes,Sandals,5,"Absolutely love the Sandals, excellent quality and fast delivery.",Fulfilled,185.94
2025-01-29,USA,Home,Rice Cooker,1,"Bad experience, the Rice Cooker came with missing parts.",Canceled,427.95
2025-03-22,Canada,Sports,Yoga Mat,3,The Yoga Mat does the job but lacks a premium feel.,Fulfilled,486.64
2025-07-26,Canada,Electronics,Gaming Mouse,2,Customer service ignored my complaint about the Gaming Mouse.,Pending,48.95
2024-11-29,USA,Accessories,Umbrella,4,A premium Umbrella with impressive performance.,Pending,466.57
2025-01-10,USA,Kitchen,Measuring Cup Set,3,The Measuring Cup Set is fine but not worth the price in my opinion.,Canceled,370.5
2025-07-17,USA,Home,Blender,2,"The Blender broke within days, horrible quality.",Pending,187.64
2024-08-08,UK,Shoes,Climbing Boots,1,The Climbing Boots arrived late and was not as described.,Fulfilled,160.45
2025-05-21,Canada,Beauty,Perfume,1,Customer service ignored my complaint about the Perfume.,Pending,138.06
2025-06-24,Canada,Home,Vacuum Cleaner,4,"Amazing Vacuum Cleaner, customer support was also top-notch.",Canceled,385.27
2024-09-25,USA,Shoes,Sandals,4,"The Sandals exceeded my expectations, will definitely buy again!",Canceled,471.13
2025-04-19,USA,Shoes,High Heels,5,"Highly satisfied, the High Heels works even better than advertised.",Fulfilled,312.69
2025-03-09,USA,Accessories,Travel Duffel Bag,3,"Average experience with the Travel Duffel Bag, works okay but has room for improvement.",Pending,148.65
2025-01-12,Australia,Home,Dish Rack,3,"The Dish Rack is decent, not too bad but nothing extraordinary.",Fulfilled,126.46
2024-12-02,USA,Clothing,Cotton T-Shirt,5,"Fast shipping and great quality Cotton T-Shirt, could not be happier.",Fulfilled,51.94
2025-02-05,Australia,Shoes,Leather Boots,4,Everything about this Leather Boots screams quality!,Canceled,123.64
2024-08-26,UK,Clothing,Leather Jacket,3,"It's usable, but the Leather Jacket could have been more comfortable.",Pending,283.67
2024-08-07,USA,Clothing,Cargo Pants,3,"Average experience with the Cargo Pants, works okay but has room for improvement.",Canceled,55.0
2024-12-20,UK,Sports,Dumbbells,3,The Dumbbells works as expected but nothing to brag about.,Fulfilled,158.55
2025-02-03,USA,Accessories,Travel Duffel Bag,4,"Very happy with the Travel Duffel Bag, fits perfectly and great value for money.",Canceled,396.56
2024-08-30,USA,Accessories,Silk Scarf,5,"The Silk Scarf came earlier than expected, amazing service.",Canceled,413.88
2024-12-15,UK,Home,Air Purifier,2,"The Air Purifier stopped working after just one use, very frustrating.",Canceled,228.02
2025-04-18,UK,Electronics,Portable Charger,5,"The Portable Charger exceeded my expectations, will definitely buy again!",Pending,351.88
2025-03-02,Canada,Beauty,Lipstick,5,The Lipstick looks amazing and is really sturdy.,Fulfilled,169.17
2025-05-05,UK,Electronics,Portable Charger,3,"Not bad, but the Portable Charger is also not great.",Canceled,83.13
2024-12-21,Canada,Electronics,Smartphone Case,4,The Smartphone Case has become my favorite item.,Pending,171.97
2025-04-10,USA,Sports,Swimming Goggles,3,"The Swimming Goggles is nothing special, just average.",Canceled,469.28
2025-02-27,Canada,Electronics,Tablet Cover,3,"Not bad, but the Tablet Cover is also not great.",Canceled,286.01
2024-12-14,Australia,Shoes,Formal Shoes,1,"The Formal Shoes stopped working after just one use, very frustrating.",Pending,87.5
2025-06-04,USA,Accessories,Umbrella,3,"Neither good nor bad, just okay Umbrella.",Fulfilled,231.78
2025-05-05,Australia,Clothing,Polo Shirt,4,Great Polo Shirt! Exactly as described and worth every penny.,Canceled,339.49
2025-05-06,USA,Accessories,Keychain,3,"It's okay, the Keychain does the job but quality could be better.",Fulfilled,433.39
2024-12-05,UK,Accessories,Sunglasses,4,"The Sunglasses exceeded my expectations, will definitely buy again!",Fulfilled,168.82
2025-01-31,USA,Shoes,Slip-On Loafers,3,"Neutral experience, the Slip-On Loafers performs as advertised but lacks premium feel.",Fulfilled,274.15
2025-01-12,Canada,Electronics,Portable Charger,1,The Portable Charger arrived late and was not as described.,Fulfilled,55.62
2025-05-10,UK,Sports,Running Shorts,2,"The Running Shorts is flimsy and uncomfortable, regret buying it.",Canceled,348.46
2025-01-30,Canada,Accessories,Leather Belt,5,"The Leather Belt is stylish and comfortable, I wear it every day.",Canceled,70.9
2025-03-08,Canada,Shoes,High Heels,1,"Very poor quality High Heels, broke within a week.",Canceled,318.66
2025-07-25,Australia,Beauty,Shampoo,4,Great Shampoo! Exactly as described and worth every penny.,Canceled,105.84
2024-08-20,UK,Sports,Football,2,"Terrible quality Football, felt like a waste of money.",Pending,350.91
2024-10-26,Australia,Home,Rice Cooker,4,"Highly satisfied, the Rice Cooker works even better than advertised.",Canceled,341.54
2024-11-29,USA,Beauty,Perfume,2,"The Perfume came damaged, packaging was horrible.",Canceled,56.21
2024-08-14,USA,Sports,Tennis Racket,4,"Absolutely love the Tennis Racket, excellent quality and fast delivery.",Canceled,254.37
2024-12-02,USA,Kitchen,Blender Jar,5,A premium Blender Jar with impressive performance.,Pending,96.88
2025-03-13,Canada,Shoes,Leather Boots,1,The Leather Boots is uncomfortable and poorly made.,Pending,188.82
2024-07-29,UK,Home,Ceiling Fan,2,"Received the wrong Ceiling Fan, very disappointed.",Fulfilled,382.7
2025-05-07,UK,Electronics,Gaming Mouse,2,"Size issue with the Gaming Mouse, totally unusable.",Pending,116.41
2024-10-26,USA,Shoes,Sandals,1,"Worst experience ever, the Sandals is a scam.",Canceled,51.52
2024-07-30,UK,Shoes,Running Shoes,3,"Fairly standard experience, nothing too exciting about the Running Shoes.",Pending,214.99
2024-11-13,USA,Kitchen,Cutting Board,4,"The Cutting Board arrived on time and works perfectly, highly recommend.",Canceled,62.57
2025-03-30,UK,Sports,Cycling Helmet,5,"Absolutely love the Cycling Helmet, excellent quality and fast delivery.",Fulfilled,261.35
2025-01-26,Canada,Sports,Swimming Goggles,5,"The Swimming Goggles is stylish and comfortable, I wear it every day.",Fulfilled,44.3
2024-08-21,UK,Electronics,Tablet Cover,5,"Very happy with the Tablet Cover, fits perfectly and great value for money.",Pending,233.98
2024-11-23,UK,Home,Air Purifier,4,"Amazing Air Purifier, customer support was also top-notch.",Pending,117.23
2025-03-19,Canada,Kitchen,Blender Jar,1,"Totally not worth it, the Blender Jar is a disaster.",Pending,144.35
2025-06-12,Australia,Shoes,Sneakers,3,"The Sneakers is fine for casual use, not premium quality.",Fulfilled,234.67
2025-03-04,Canada,Clothing,Chinos,5,"Absolutely love the Chinos, excellent quality and fast delivery.",Pending,104.61
2025-02-26,Australia,Kitchen,Cutting Board,4,"The Cutting Board is perfect for my needs, amazing craftsmanship.",Fulfilled,444.77
2024-11-13,USA,Home,Rice Cooker,3,"Meh experience with the Rice Cooker, nothing memorable.",Pending,89.25
2025-04-11,USA,Accessories,Leather Belt,4,Everything about this Leather Belt screams quality!,Canceled,189.76
2025-02-02,USA,Clothing,Wool Sweater,2,"Worst experience ever, the Wool Sweater is a scam.",Pending,176.93
2024-11-10,USA,Clothing,Sports Shorts,1,"Bad experience, the Sports Shorts came with missing parts.",Canceled,309.67
2025-03-01,Australia,Shoes,Formal Shoes,2,"The Formal Shoes came damaged, packaging was horrible.",Canceled,137.83
2025-07-25,Australia,Accessories,Wrist Watch,1,"Worst experience ever, the Wrist Watch is a scam.",Fulfilled,61.62
2025-03-08,USA,Shoes,Formal Shoes,4,Great Formal Shoes! Exactly as described and worth every penny.,Pending,325.42
2024-08-21,Canada,Kitchen,Stainless Steel Cookware Set,3,"Got what I ordered, the Stainless Steel Cookware Set is okay.",Canceled,53.55
2025-06-02,Australia,Kitchen,Cutting Board,5,"Loved the color and style of the Cutting Board, perfect buy.",Fulfilled,330.67
2025-03-18,UK,Home,Vacuum Cleaner,1,The Vacuum Cleaner is uncomfortable and poorly made.,Fulfilled,163.8
2024-09-16,Australia,Accessories,Travel Duffel Bag,4,"The Travel Duffel Bag exceeded my expectations, will definitely buy again!",Fulfilled,61.9
2025-05-18,USA,Shoes,Sandals,2,The Sandals arrived late and was not as described.,Pending,405.43
2024-10-02,USA,Electronics,Smartphone Case,5,Everything about this Smartphone Case screams quality!,Fulfilled,367.24
2025-05-19,USA,Accessories,Wrist Watch,4,A premium Wrist Watch with impressive performance.,Pending,85.94
2025-03-16,Canada,Beauty,Perfume,5,"The Perfume is stylish and comfortable, I wear it every day.",Pending,486.26
2025-05-09,UK,Shoes,Formal Shoes,4,"The Formal Shoes arrived on time and works perfectly, highly recommend.",Pending,389.17
2024-08-22,USA,Accessories,Umbrella,1,"The Umbrella broke within days, horrible quality.",Canceled,454.45
